artist_name,artist_id,danceability,energy,valence,tempo_norm,loudness,mode,key,acousticness,instrumentalness,liveness,speechiness,duration_ms,popularity,count
Dave Barnes,958444,0.621710526,0.674693239,0.693325631,0.535476914,0.789365856,1,0.545454545,0.263212104,8.99E-06,0.137091741,0.050599059,0.094118835,0.62962963,0.002192982
Yazoo,958839,0.760662432,0.583968241,0.600903219,0.463399228,0.767456434,1,0.545454545,0.105978009,0.224070658,0.072862492,0.018934531,0.140337755,0.537037037,0.002192982
Victor Young,959775,0.232928766,0.274701259,0.107651105,0.520482661,0.652166839,1,0.363636364,0.652610089,0.086987351,0.177761598,0.240853659,0.240380532,0.027777778,0.002192982
Freur,987643,0.48219147,0.454647526,0.683348212,0.539187067,0.71668394,1,0,0.174697958,0.592497431,0.157218639,0.032573813,0.161550919,0.432098765,0.002192982
From Autumn to Ashes,988307,0.282554446,0.861656909,0.286089377,0.345897777,0.862578033,0,0.818181818,0.000520573,0.004624872,0.073902642,0.076861361,0.202543071,0.512345679,0.002192982
Fu Manchu,988529,0.25873412,0.955389366,0.318909836,0.514163452,0.800139796,1,0.636363636,0.000808224,0.474820144,0.505408779,0.125481386,0.12705726,0.555555556,0.002192982
Donna the Buffalo,988655,0.743647913,0.550886198,0.841411542,0.601690623,0.735484104,1,0.818181818,0.125501121,0.200953032,0.073902642,0.016848524,0.130895638,0.462962963,0.002192982
Thee Oh Sees,990384,0.226406534,0.893736466,0.418684031,0.68452889,0.801381089,1,0.727272727,0.000107922,0.625385406,0.16652798,0.076273,0.167229612,0.62962963,0.002192982
Duffy,992857,0.638157895,0.724316304,0.740587092,0.676952098,0.852105377,1,0,0.303714153,0.000182939,0.120033285,0.013906718,0.111301059,0.666666667,0.002192982
The War on Drugs,996795,0.356284029,0.762410779,0.317334454,0.666700809,0.811998361,1,0.909090909,0.158488102,0.191675231,0.14083628,0.010643988,0.232019146,0.765432099,0.002192982
Emarosa,1000177,0.317150635,0.932833427,0.41290763,0.566708776,0.895671142,1,0.545454545,0.002504009,0,0.131474932,0.150353017,0.128968138,0.586419753,0.002192982
Delta Spirit,1002017,0.470281307,0.878197931,0.694375886,0.517995948,0.810395527,1,1,0.182228086,0.232939363,0.230809237,0.022732135,0.10804758,0.530864198,0.002192982
Bag Raiders,1011315,0.646098004,0.718301387,0.485375203,0.53501599,0.824314879,1,1,0.0713344,0.009325797,0.104847098,0.019201968,0.116486116,0.74691358,0.002192982
Hey Monday,1013109,0.354582577,0.961905526,0.334663656,0.634769026,0.917279279,1,0.181818182,0.009426706,0,0.299459122,0.061029097,0.108223206,0.598765432,0.002192982
Raven,1211412,0.355716878,0.777949314,0.345166203,0.478430469,0.736062571,1,0.818181818,0.060074348,0.493473792,0.277615977,0.12173727,0.109833324,0.462962963,0.002192982
Ideal,1273359,0.774274047,0.613541583,0.618757549,0.455139586,0.7914869,1,0.909090909,0.21949218,0,0.19034741,0.052043218,0.129185162,0.50617284,0.002192982
Timmy Regisford,1536402,0.817944646,0.76742321,0.798876227,0.456977591,0.753356311,1,0.090909091,0.023081339,0.125405961,0.040461827,0.0381365,0.181100024,0.395061728,0.002192982
Nosaj Thing,1573712,0.536637931,0.467679846,0.17765058,0.282014294,0.704572296,1,0.090909091,0.234436975,0.284253854,0.110671937,0.164741121,0.115369948,0.685185185,0.002192982
She & Him,1585751,0.408461887,0.424773438,0.286877068,0.345718529,0.72389067,1,0.636363636,0.511897095,0.003756423,0.101310589,0.021501926,0.093541777,0.530864198,0.002192982
M/A/R/R/S,1608941,0.786751361,0.574945866,0.517407971,0.467726792,0.581503531,1,0.636363636,0.007087347,0.781089414,0.045870605,0.044554985,0.190056972,0.5,0.002192982
Space,1811373,0.638157895,0.698251664,0.719056871,0.491179851,0.804598809,1,0.636363636,0.038302238,0.038232271,0.10729145,0.005455712,0.115386569,0.555555556,0.002192982
Ugly Casanova,1839912,0.649500907,0.517302911,0.589875545,0.519190936,0.757128395,1,0.636363636,0.589357013,0.000863309,0.348346162,0.02588789,0.132735639,0.487654321,0.002192982
The Dap-Kings Horns,1971972,0.719827586,0.727323763,0.560993541,0.387284191,0.864662923,0,0.454545455,0.08724807,0.021377184,0.398273351,0.024176294,0.089316393,0.734567901,0.002192982
The Dead Weather,2006721,0.494101633,0.805016441,0.486950586,0.300849579,0.862192388,1,0.181818182,0.106525198,0.067307297,0.075670897,0.175224647,0.103907814,0.549382716,0.002192982
Fever Ray,2016362,0.471982759,0.24562916,0.194454655,0.757394699,0.640338403,1,0.818181818,0.772088122,0.826824255,0.090024964,0.006846384,0.149215671,0.592592593,0.002192982
Kevin Lyttle,2034242,0.676724138,0.681710642,0.889723258,0.428676295,0.801851093,1,0.818181818,0.040661678,0,0.02444352,0.013799743,0.091827537,0.808641975,0.002192982
Kevin Morby,2043318,0.721529038,0.445123907,0.693325631,0.446182867,0.710055677,1,0.090909091,0.513553724,0.240955807,0.092105263,0.014869491,0.263556322,0.74691358,0.002192982
"Defiance, Ohio",2060288,0.495803085,0.712787714,0.711179961,0.408907781,0.770613898,1,0,0.123493087,0.009365622,0.09506969,0.023160034,0.097932438,0.49382716,0.002192982
Wonder Girls,2110284,0.918330309,0.717298901,0.973218505,0.594830824,0.835353949,1,1,0.090460925,0.00501611,0.095329727,0.043217801,0.095555522,0.62345679,0.002192982
Rend Collective,2120504,0.476519964,0.656147245,0.642913407,0.518058543,0.725047603,1,0.181818182,0.027308251,0,0.517370501,0.022946085,0.122535506,0.703703704,0.002192982
Small Black,2395521,0.48219147,0.870178042,0.330987765,0.478208542,0.833281111,1,0.090909091,0.006826302,0.238633094,0.186602871,0.014548567,0.129419749,0.592592593,0.002192982
Allstar Weekend,2397707,0.583144283,0.909776245,0.732710182,0.646121411,0.886162597,1,0.636363636,0.002982925,0,0.056740171,0.083921694,0.098020251,0.567901235,0.002192982
Christian Rich,2546653,0.770871143,0.595496832,0.333088274,0.52984909,0.803249054,1,0.090909091,0.075752075,0.025747071,0.189203245,0.095314506,0.071892055,0.740740741,0.002192982
Feed Me,2640328,0.721529038,0.903260085,0.512156698,0.441087098,0.865530623,1,1,0.001305714,0.044974306,0.588100686,0.144950792,0.132523633,0.654320988,0.002192982
The Districts,2742344,0.333598004,0.603015478,0.528435646,0.650676591,0.809503724,1,0.363636364,0.029968896,0.057085098,0.067193676,0.053647839,0.258683316,0.617283951,0.002192982
Romare,2877945,0.90188294,0.412543107,0.382975372,0.483480715,0.754115549,1,0.636363636,0.438152041,0.524665982,0.126430206,0.050010697,0.109653307,0.722222222,0.002192982
John Newman,2996996,0.424342105,0.875691715,0.265346847,0.546741097,0.860493143,0,0.181818182,0.01668073,0.00325591,0.219887664,0.041987591,0.113354321,0.864197531,0.002192982
Niagara,3061665,0.695440109,0.700256636,0.961140577,0.458957857,0.674034081,1,1,0.103613549,5.45E-06,0.155398377,0.007006846,0.107311517,0.598765432,0.002192982
Moose Blood,3102954,0.403924682,0.456151255,0.245917135,0.575850433,0.740738509,1,0.363636364,0.454055671,0.000832477,0.176721448,0.008344031,0.078305556,0.660493827,0.002192982
Real Friends,3117973,0.463475499,0.675194482,0.302105761,0.50937781,0.814143508,1,0.545454545,0.289457111,0,0.20423341,0.036424904,0.085950324,0.635802469,0.002192982
FKA twigs,3145761,0.630784936,0.563918518,0.307882161,0.522952303,0.775217528,1,0.181818182,0.253764304,0.000390185,0.14416476,0.292896876,0.109486148,0.759259259,0.002192982
Together PANGEA,3145947,0.148139746,0.746872243,0.502179278,0.420234559,0.809841163,1,0.818181818,2.96E-05,0.19717369,0.081963803,0.031076166,0.095868827,0.611111111,0.002192982
Justine Skye,3178543,0.759811706,0.438607747,0.343590821,0.500759671,0.735676926,0,0.181818182,0.520857948,0.000313464,0.141356355,0.163751605,0.125733005,0.688271605,0.002192982
Neck Deep,3188027,0.442490926,0.629581362,0.339389802,0.520980573,0.856118489,1,0.181818182,0.48042116,5.55E-06,0.088308716,0.017276423,0.099402682,0.685185185,0.002192982
Francesco Yates,3278115,0.630217786,0.815041302,0.638712388,0.524184279,0.844778134,0,0.454545455,0.018573302,0,0.157478677,0.037334189,0.108722801,0.845679012,0.002192982
Raury,3313123,0.486161525,0.481714652,0.602478601,0.282384172,0.787594302,1,0.090909091,0.805220686,5.81E-05,0.148117329,0.221223791,0.108701161,0.734567901,0.002192982
Gallant,3413511,0.327926497,0.428582886,0.416058394,0.793119146,0.852021018,0,0.454545455,0.423643994,6.63E-06,0.147597254,0.04567822,0.106362507,0.74691358,0.002192982
Jamila Woods,3416601,0.7323049,0.359912583,0.48012393,0.376984533,0.735243076,1,0.909090909,0.463854878,8.47E-06,0.082899938,0.223363286,0.103726542,0.765432099,0.002192982
Sports,3474579,0.631919238,0.657149731,0.652365699,0.386578579,0.761816385,1,0.454545455,0.229918898,0.671634121,0.426357395,0.005455712,0.087700316,0.716049383,0.002192982
CNCO,3480388,0.794407895,0.781708637,0.692012813,0.461218375,0.870899516,1,0.363636364,0.247162891,4.52E-07,0.171520699,0.082504279,0.106034305,0.907407407,0.002192982
LANCO,3486253,0.663112523,0.75940332,0.721157381,0.60056392,0.787943792,1,0.636363636,0.266565521,4.86E-05,0.079675473,0.021020539,0.113270271,0.87037037,0.002192982
24hrs,3535210,0.521892015,0.73985484,0.327837,0.495331012,0.83666755,1,0.090909091,0.060039207,0,0.117276888,0.167789902,0.095402476,0.833333333,0.002192982
Allan Jones,3413,0.25967937,0.396002085,0.258170107,0.306891855,0.712526212,0,0.727272727,0.994979915,0.572833162,0.428611054,0.023284838,0.104750298,0,0.001461988
Paquito D'Rivera,14263,0.615471869,0.706438635,0.551891333,0.431310959,0.77437393,1,0.909090909,0.440433,0.718054128,0.125234034,0.015939238,0.140686394,0.427983539,0.001461988
Amber,20919,0.648744706,0.898915979,0.709779622,0.550307093,0.855728828,0,0.818181818,0.06134443,7.12E-05,0.170307191,0.024818143,0.11415133,0.641975309,0.001461988
Paul Winter,31441,0.29446461,0.343538643,0.387701518,0.728680847,0.514369271,0,0,0.431726331,0.637834875,0.109285071,0.037441164,0.08362871,0.399176955,0.001461988
Shooter Jennings,36312,0.370084695,0.741191488,0.599852964,0.578577092,0.810327235,1,0,0.00356994,0.073997945,0.315581444,0.013015262,0.190272846,0.666666667,0.001461988
Swell,40294,0.66046582,0.399677868,0.489926307,0.7172469,0.683739465,1,0.545454545,0.364022113,0.176106269,0.066188197,0.241192412,0.100442223,0.83127572,0.001461988
Mike Marshall,45745,0.389745917,0.379962307,0.349367222,0.405726837,0.595683996,0,0.363636364,0.720213906,0.640630353,0.136259621,0.118456711,0.133726778,0.563786008,0.001461988
The Four Aces,57488,0.387855414,0.214217927,0.448266205,0.510677122,0.644114504,1,0.272727273,0.703814961,9.97E-07,0.21919423,0.017722151,0.075410438,0.452674897,0.001461988
Bob Cranshaw,65862,0.479733817,0.303105033,0.425510686,0.663506588,0.590461729,0,0.909090909,0.742971627,0.331551901,0.819360654,0.05769505,0.258242995,0.20164609,0.001461988
Big Mountain,70704,0.666137326,0.724483386,0.851914089,0.706474938,0.776382495,0,0.090909091,0.08955731,0.000346009,0.153907496,0.057374126,0.133919131,0.724279835,0.001461988
The Communards,78467,0.591651543,0.865499772,0.891123597,0.575716708,0.794395302,1,0.454545455,0.075969612,0.029873943,0.178628389,0.007060334,0.147208407,0.728395062,0.001461988
Biohazard,97325,0.331518452,0.915624081,0.205657372,0.518474892,0.806462757,0,0.545454545,0.001247314,0.000237958,0.660217738,0.392383398,0.147514917,0.555555556,0.001461988
Bappi Lahiri,122037,0.790154265,0.556399872,0.848763325,0.58045493,0.69733343,1,0.272727273,0.220092917,0.000295306,0.276125096,0.026565397,0.188419151,0.390946502,0.001461988
Laidback Luke,124248,0.616984271,0.884212848,0.369497103,0.559878377,0.858026626,1,0.181818182,0.175892739,0.088372731,0.184522571,0.04221937,0.091462485,0.641975309,0.001461988
Crucifix,132095,0.749319419,0.626239742,0.414658055,0.453674303,0.800188002,1,0,0.088620227,0,0.119547881,0.076807873,0.122484386,0.666666667,0.001461988
Carter Burwell,149173,0.077056866,0.122323362,0.04090742,0.830435014,0.489350591,1,0.636363636,0.784805672,0.584169236,0.074613411,0.016367137,0.152838698,0.604938272,0.001461988
Gary Peacock,153503,0.395417423,0.288067741,0.337289293,0.464226236,0.483316863,0,0.090909091,0.737282196,0.646454265,0.138409265,0.01447725,0.234068225,0.489711934,0.001461988
Take 6,155563,0.621143376,0.283723635,0.496928005,0.396172625,0.66640957,0,0.181818182,0.840695956,2.91E-06,0.073781291,0.024211952,0.11320922,0.390946502,0.001461988
Carl Smith,163198,0.726255294,0.436435694,0.967792189,0.40716841,0.696313079,1,0.727272727,0.67402912,0,0.071978365,0.019790329,0.05293569,0.325102881,0.001461988
Doug Kershaw,163577,0.613203267,0.681710642,0.612456021,0.375324828,0.817341143,1,0.181818182,0.274095649,0,0.540253797,0.00877193,0.079338407,0.386831276,0.001461988
Easy Star All-Stars,171854,0.774652147,0.697082097,0.913879116,0.54341979,0.798669527,0,1,0.211511918,0.005969304,0.083524027,0.083368991,0.192288369,0.625514403,0.001461988
Joe Strummer,172041,0.649122807,0.629581362,0.623658738,0.51314866,0.786409249,0,1,0.338587013,0.014131346,0.164413009,0.019184139,0.148022352,0.572016461,0.001461988
Jean Shepard,189701,0.613203267,0.282386987,0.635561624,0.494209051,0.722577069,1,0,0.783466982,4.04E-05,0.140142847,0.007630865,0.064781066,0.222222222,0.001461988
Dorothy Loudon,196200,0.336433757,0.341199508,0.290377916,0.392578177,0.704138446,1,0.272727273,0.846385386,2.14E-06,0.371090771,0.032021109,0.105478729,0.16872428,0.001461988
Wet,203764,0.637401694,0.244626674,0.133539883,0.550216046,0.686157777,1,0,0.636545816,0.00936999,0.108244921,0.033554415,0.076790151,0.724279835,0.001461988
Amy Millan,205442,0.425287356,0.633925468,0.149293704,0.50693662,0.83193939,1,0.181818182,0.007355085,0.219732785,0.071354275,0.016010555,0.193584659,0.703703704,0.001461988
Charles Lloyd,206538,0.361010285,0.285060283,0.560293371,0.420605385,0.616516828,1,0.636363636,0.603747924,0.122089756,0.113515012,0.023641421,0.198925793,0.358024691,0.001461988
White Noise,211435,0.314125831,0.33031585,0.086978593,0.145154988,0.660030369,0,0.454545455,0.368473255,0.255224392,0.202205118,0.01854229,0.065201942,0.497942387,0.001461988
Jon Hendricks,212200,0.698275862,0.276037907,0.812004411,0.450781674,0.616412382,1,0.181818182,0.787817724,3.76E-05,0.187989737,0.022322066,0.086951604,0.181069959,0.001461988
Zucchero,230667,0.664246824,0.371608255,0.56449439,0.463403022,0.580234118,1,0.454545455,0.288553495,0.002819458,0.235073851,0.00509913,0.172763308,0.625514403,0.001461988
Vassar Clements,245039,0.523593466,0.452809635,0.923331408,0.573531588,0.571669599,1,0.636363636,0.441097157,0.046217883,0.245371333,0.009413778,0.106883532,0.29218107,0.001461988
Jon Anderson,253861,0.479733817,0.434096559,0.451872079,0.407494661,0.649617971,0,0.090909091,0.392234993,0.008496061,0.134318008,0.013157895,0.154838331,0.473251029,0.001461988
Levi Stubbs,256831,0.524349668,0.613207421,0.431812214,0.407064085,0.591996272,0,0.272727273,0.441766502,3.49E-05,0.113480341,0.070139781,0.100815011,0.456790123,0.001461988
Robert Randolph,288350,0.475574713,0.770931911,0.462969771,0.369370754,0.846859007,0,0.818181818,0.125501121,2.35E-05,0.368629083,0.024639851,0.180931401,0.670781893,0.001461988
Roberto Menescal,292559,0.489564428,0.393328788,0.681422745,0.526441478,0.656326576,1,0,0.546853624,8.47E-05,0.106511338,0.014441592,0.056523487,0.242798354,0.001461988
Rod Temperton,293897,0.664246824,0.320481461,0.572196258,0.240374657,0.580981304,1,0.545454545,0.387214908,0,0.486859441,0.97717872,0.108896545,0.374485597,0.001461988
Charlie Parr,317129,0.503932245,0.711785227,0.837910694,0.460597646,0.780214836,1,0.818181818,0.661980915,0.24189308,0.199431384,0.009485095,0.086193274,0.600823045,0.001461988
Rage,330061,0.462719298,0.951713583,0.281625794,0.503786025,0.749789101,1,0.090909091,0.236308596,0.132237068,0.412315373,0.342105263,0.103368494,0.522633745,0.001461988
Ruben Studdard,355998,0.720205686,0.594494346,0.555742267,0.601594835,0.807515245,1,0.818181818,0.058499715,0.000285714,0.378683864,0.039045785,0.122313987,0.53909465,0.001461988
Kashif,361973,0.851028434,0.58045954,0.758091337,0.412212018,0.7625234,0,0.454545455,0.143841167,4.65E-05,0.133832606,0.0795179,0.174555953,0.526748971,0.001461988
Maxine Sullivan,395819,0.639670296,0.294416821,0.711880131,0.68329976,0.66750223,1,0,0.918339944,0.016210195,0.080334234,0.05954928,0.133370089,0.197530864,0.001461988
The Modernaires,476356,0.512628554,0.311459086,0.839661117,0.752912546,0.621120458,1,0.272727273,0.693440118,7.00E-05,0.224152278,0.027563829,0.089644543,0.012345679,0.001461988
Mike Shinoda,485118,0.546279492,0.800672334,0.510581316,0.461712968,0.867924831,0,0,0.018288831,0.00610483,0.079640802,0.096277279,0.111472191,0.399176955,0.001461988
Adina Howard,497236,0.705837871,0.740189002,0.601603389,0.374061555,0.82505403,0,1,0.102207925,4.01E-06,0.06518272,0.052916845,0.137361827,0.691358025,0.001461988
Kat DeLuna,566138,0.811705989,0.664334216,0.37859931,0.497388098,0.835868142,1,0.818181818,0.061210561,3.80E-05,0.186602871,0.029418057,0.101472774,0.670781893,0.001461988
Marc Almond,570046,0.6426951,0.607526666,0.607204747,0.52007959,0.674901781,1,0.909090909,0.277107701,0,0.052770265,0.007060334,0.13940223,0.613168724,0.001461988
Dave Holland,585092,0.258545069,0.415383484,0.560993541,0.798132405,0.588437096,0,0.181818182,0.632529748,0.545734841,0.082171833,0.013264869,0.229975711,0.481481481,0.001461988
Tim O'Brien,593129,0.460828797,0.648294437,0.804652628,0.809786382,0.75276981,1,0.636363636,0.570280689,1.53E-05,0.35059982,0.199971473,0.10827788,0.572016461,0.001461988
Arif Mardin,595559,0.618496673,0.583466998,0.716431235,0.443767285,0.74465521,1,0.636363636,0.536144108,4.23E-05,0.31592816,0.016046213,0.125316363,0.473251029,0.001461988
Tom Morello,617336,0.485027223,0.771266073,0.543489296,0.480652577,0.748575928,1,0.636363636,0.186746163,0.616664885,0.341585188,0.207744972,0.141245472,0.596707819,0.001461988
Yami Bolo,683921,0.685798548,0.810697196,0.751439724,0.381681025,0.836398403,1,0.181818182,0.065126228,0,0.104014978,0.174119242,0.273974315,0.559670782,0.001461988
Patra,742980,0.792800968,0.52198118,0.790649233,0.718823146,0.661347988,1,0.181818182,0.109570717,0.005960946,0.125962139,0.695121951,0.122319214,0.419753086,0.001461988
Allure,746707,0.691848154,0.4698519,0.330287594,0.536545764,0.711666546,1,0.090909091,0.1536136,0,0.192150336,0.029667665,0.128101087,0.469135802,0.001461988
Andy Irvine,753104,0.534558379,0.276037907,0.635211539,0.276565719,0.693252027,1,0.636363636,0.861780315,6.63E-05,0.12350045,0.014548567,0.196592889,0.46090535,0.001461988
Baden Powell,765585,0.378781004,0.209205497,0.432162299,0.419454023,0.515694923,0,0.181818182,0.934404218,0.955806783,0.095416406,0.032698617,0.06373567,0.308641975,0.001461988
Billy Butterfield,767816,0.52661827,0.474196006,0.735335819,0.372191304,0.74135313,0,0,0.790495102,0.633922919,0.377296997,0.019112823,0.066835477,0.205761317,0.001461988
Aqualung,780955,0.246067755,0.363922528,0.242451294,0.573916639,0.717515486,1,1,0.482261858,0.023158616,0.432771653,0.012159464,0.118305105,0.588477366,0.001461988
Joanna Newsom,784811,0.916439806,0.781625097,0.785748044,0.438528306,0.859183559,1,0.636363636,0.250200043,0.014974286,0.185146661,0.09256882,0.037734595,0.58436214,0.001461988
James Moody,786080,0.544010889,0.571103002,0.678271981,0.424074643,0.766853865,1,0.727272727,0.69812553,0.000914183,0.178628389,0.035622593,0.091473357,0.259259259,0.001461988
Bebe Neuwirth,792051,0.582955233,0.230491619,0.575697107,0.530295788,0.631500719,1,0.454545455,0.763721314,0,0.289230983,0.336079019,0.187869691,0.33744856,0.001461988
Charlie Hunter,806601,0.609044162,0.532674365,0.796950761,0.307988209,0.68590068,0,0.454545455,0.149932203,0.855429941,0.109562443,0.016795036,0.186607062,0.53909465,0.001461988
Josey Wales,826660,0.751588022,0.515297939,0.869768419,0.70677653,0.693685876,1,0.727272727,0.128513172,0.000180198,0.085916372,0.238339752,0.105245606,0.469135802,0.001461988
Peter Erskine,842492,0.112976407,0.059734809,0.086558491,0.322089066,0.245245728,0,0.727272727,0.904283705,0.895854745,0.061126136,0.015796606,0.247284533,0.576131687,0.001461988
Ronnie James Dio,845775,0.480111918,0.717800144,0.59950288,0.5436512,0.809724666,1,0.636363636,0.434805317,2.42E-05,0.61930518,0.021323634,0.109858727,0.600823045,0.001461988
DNA,948557,0.88430127,0.494245729,0.734635649,0.38808654,0.71671206,0,0.545454545,0.019978926,0.01286742,0.034151584,0.025459991,0.114580779,0.633744856,0.001461988
Daniel Bedingfield,954322,0.744782214,0.612539097,0.474872657,0.53258144,0.804679152,1,0.909090909,0.40401546,2.43E-05,0.096803273,0.019433747,0.112567974,0.621399177,0.001461988
Yo-Yo,961152,0.79469147,0.657650974,0.774895412,0.380797114,0.755019403,0,0.909090909,0.045079353,0.011921891,0.067783094,0.234417344,0.136681693,0.473251029,0.001461988
Hardwell,1002468,0.666893527,0.623232283,0.25992053,0.597660858,0.794539918,1,1,0.021484952,0.526207605,0.14395673,0.04792469,0.108841139,0.674897119,0.001461988
Lukas Nelson,1084430,0.516409559,0.436435694,0.358294386,0.451834401,0.712574417,1,0,0.530120005,0.000822199,0.166493309,0.01201683,0.110521717,0.711934156,0.001461988
Olivier Messiaen,1528006,0.137288263,0.093107574,0.018256927,0.424761287,0.353571629,0,0.636363636,0.7590359,0.881466256,0.164413009,0.026066182,0.217894703,0.090534979,0.001461988
Charles Bradley,2401289,0.501285541,0.494579891,0.452817308,0.541631102,0.788707047,0,0.545454545,0.26884464,0.003603974,0.069863394,0.010982742,0.133201781,0.716049383,0.001461988
J脙鲁nsi,2437431,0.192642165,0.45681958,0.12086681,0.45146073,0.633726209,1,0.636363636,0.624397209,0.670318602,0.285070384,0.027064613,0.186369967,0.559670782,0.001461988
Mindless Behavior,2540309,0.579174229,0.734842409,0.29632936,0.566835862,0.85105289,1,1,0.205822488,0,0.098883573,0.063329054,0.1238526,0.609053498,0.001461988
Jessie James Decker,3256615,0.357985481,0.874856311,0.441964677,0.735943718,0.919247672,1,0.545454545,0.15093622,0.000181569,0.096213855,0.093032378,0.1124258,0.679012346,0.001461988
Jordan Rakei,3319054,0.50015124,0.325493892,0.247142432,0.544432684,0.726023765,0,0.454545455,0.613788095,0.00963138,0.136675681,0.018007417,0.142303412,0.736625514,0.001461988
Jordan Fisher,3376900,0.648366606,0.789979148,0.674070963,0.421324274,0.7964119,0,0.363636364,0.04293745,1.08E-05,0.032418002,0.06504065,0.097606483,0.70781893,0.001461988
HONNE,3379291,0.489942528,0.629581362,0.560293371,0.381732239,0.815011208,1,0.545454545,0.154483748,0.000487561,0.212953332,0.060476394,0.120228841,0.777777778,0.001461988
Elohim,3659356,0.684286147,0.610199963,0.673020708,0.403738984,0.822394691,1,0.727272727,0.524765248,0.001353203,0.511476319,0.018043076,0.091027601,0.716049383,0.001461988
Special Duties,74,0.564428312,0.865165611,0.482224439,0.490331979,0.797440285,1,0.818181818,0.026505037,0.001901336,0.367588933,0.024390244,0.04681699,0.320987654,0.000730994
Tony Furtado,589,0.534936479,0.210542145,0.555742267,0.44777903,0.633493215,1,0.090909091,0.875501882,0.012332991,0.079987518,0.005562687,0.124694771,0.543209877,0.000730994
Serge Chaloff,1163,0.30353902,0.289738552,0.586724781,0.922388382,0.586721782,1,0.090909091,0.972891539,0.679856115,0.250052007,0.071298674,0.364815627,0,0.000730994
Alla Rakha,1266,0.639292196,0.291743524,0.858215617,0.234707,0.714406228,0,0.545454545,0.996987949,0.95991778,0.463282713,0.024711168,0.078755912,0,0.000730994
Gy脙露rgy Kurt脙隆g,1589,0.427177858,0.023277729,0.147193194,0.245774864,0.121261057,1,0.272727273,1,0.899280576,0.089348866,0.041613179,0.058416489,0.604938272,0.000730994
Speedy,1611,0.830989111,0.761909536,0.83195925,0.448353762,0.77080672,1,0.545454545,0.064858489,2.83E-05,0.129394633,0.018934531,0.053983803,0.49382716,0.000730994
Allan Holdsworth,2252,0.452132486,0.621561472,0.500078769,0.534711553,0.711248765,1,0.181818182,0.027910661,0.000624872,0.282296651,0.052631579,0.157000627,0.358024691,0.000730994
Allan Sherman,2273,0.481624319,0.402017002,0.371947697,0.358069582,0.675407939,1,0.727272727,0.853413506,0,0.675473268,0.11317929,0.095105479,0.185185185,0.000730994
Alphonse Mouzon,3015,0.699410163,0.88621782,0.919130389,0.420948707,0.730530984,1,0.090909091,0.130521207,0.656731757,0.044310381,0.027813436,0.113028157,0.432098765,0.000730994
P.P. Arnold,3056,0.572368421,0.367932473,0.578847871,0.359298713,0.561401817,1,0.363636364,0.936746924,0.005488181,0.636987726,0.028669234,0.087721015,0.395061728,0.000730994
Pato Banton,3627,0.811705989,0.754892132,0.836160269,0.352151547,0.731977151,1,0.818181818,0.015762054,9.48E-06,0.303099646,0.023641421,0.145259372,0.604938272,0.000730994
Tony Rebel,4358,0.868421053,0.70577031,0.940135483,0.29126407,0.856516185,1,0,0.33935676,0,0.077387144,0.258664955,0.114968202,0.49382716,0.000730994
Alfredo Gutierrez,5366,0.750453721,0.814038816,0.868718164,0.49074738,0.90313095,0,0,0.36345317,0.119218911,0.09610984,0.020111254,0.073780666,0.308641975,0.000730994
Brian May,7230,0.421506352,0.882207876,0.388751772,0.713185838,0.861457254,1,0.636363636,0.002549189,2.23E-05,0.074890784,0.013906718,0.143579631,0.790123457,0.000730994
Sparta,8591,0.492967332,0.801006496,0.76684346,0.436534763,0.873532744,1,0.363636364,0.004245978,1.03E-05,0.172040774,0.010911425,0.087127021,0.481481481,0.000730994
Shed Seven,9490,0.137931034,0.853135777,0.359344641,0.396502669,0.815179927,1,0.363636364,0.024597404,9.76E-05,0.136675681,0.025994865,0.137632167,0.691358025,0.000730994
Patrick Street,11041,0.609800363,0.518305397,0.877120202,0.471064222,0.661066789,1,0.181818182,0.794176498,0.989722508,0.106511338,0.020325203,0.073929949,0.50617284,0.000730994
Tracy Bonham,11046,0.326225045,0.625571417,0.624008822,0.816279149,0.79695823,1,0.181818182,0.015059242,0,0.197004369,0.041292255,0.084693341,0.62962963,0.000730994
Tara Kemp,11210,0.747050817,0.674693239,0.646064171,0.39325344,0.746053171,1,0.090909091,0.054717917,0.011510791,0.053671729,0.022678648,0.149682649,0.419753086,0.000730994
Sheb Wooley,11242,0.638157895,0.616549042,0.896024786,0.721556443,0.846995589,1,0.818181818,0.826305045,0,0.33118369,0.060868635,0.057864521,0.481481481,0.000730994
Tab Benoit,11608,0.722096189,0.425575427,0.726933781,0.375268872,0.687567789,1,0.181818182,0.161645736,0.142348972,0.122113584,0.010430039,0.166426748,0.50617284,0.000730994
Alvin Lee,11620,0.326225045,0.483218382,0.198655674,0.241296505,0.817879438,0,0.818181818,0.52509992,0.178828366,0.070314125,0.002995293,0.251229228,0.567901235,0.000730994
American Head Charge,11664,0.480490018,0.794991579,0.201806438,0.364653397,0.813806069,1,0.454545455,0.000688746,0.004213772,0.438319118,0.019148481,0.179322747,0.617283951,0.000730994
Sister Carol,12570,0.700544465,0.822058706,0.678622066,0.647228197,0.857721324,1,0.636363636,0.431726331,4.86E-05,0.268774704,0.232991014,0.068820474,0.469135802,0.000730994
Sister Machine Gun,12671,0.646098004,0.70577031,0.182901854,0.488841089,0.760490732,1,0.636363636,5.87E-05,0.70709147,0.082587893,0.029952931,0.163533303,0.444444444,0.000730994
