,SS,influential
421122,1.106653749848322,high
490769,1.6835600263346178,high
487663,1.557918500010743,high
796957,1.4691651840355724,low
639621,2.5062749254116876,low
778959,2.2877527829926527,low
795054,1.4218789440351831,low
952834,1.2552433718574774,low
289629,1.4860908358302183,high
755496,1.9478053575792769,low
746068,1.2575182488393368,high
502774,1.366027018125222,high
806822,0.983126592531218,high
897322,1.4262394841761474,high
342691,1.5479602676799098,low
648097,1.6257553548131527,low
607094,1.0910179800245223,low
810592,0.9723156765910099,low
222959,1.2630365786563387,high
6613,nan,0
159406,0.8811479855861535,high
606043,0.8342120709103676,low
145543,1.2540790439546894,high
1777836,1.4283503232727743,low
944933,0.8451880672426425,low
26350,1.0023463981942864,high
920117,0.647899755920207,low
153503,2.0399758498553826,high
694411,1.3372533790301302,low
20319,1.1726785760052205,high
938878,nan,0
74857,0.9122486473995127,low
322642,0.8257116858582609,low
840289,1.858673158159319,low
408531,1.130729529573682,low
961152,1.137887178113544,high
109274,1.6961347759356236,high
927795,0.9880119689454055,low
760389,2.5292859378518546,low
796914,1.0992697941346505,low
545534,0.9167233380679071,high
752303,2.5598985232695988,low
854203,0.9615342782775143,low
12128,1.192309721361085,high
818254,0.9452857965425087,low
847970,2.2189288176955912,low
166767,1.0254098477480644,high
278644,0.9250936821210421,low
569119,0.7719201905568768,low
840215,0.9147471731561472,low
647670,0.7424994329050536,low
359026,1.1502241435465665,high
617536,nan,0
42589,1.1452338409868064,low
620056,1.738511191967699,high
1113,2.3765566464345294,low
201983,2.601134001378111,high
537444,1.7094469062034774,low
2006721,1.3526394396015253,low
754219,0.7791319347856752,high
38805,1.5581726716191677,high
845662,1.9049964611800612,high
490860,3.2673792574167715,low
749571,3.69000276792501,low
49797,1.7962774348097712,high
288154,2.1953005576007776,high
1498,1.1760959958172155,high
71373,2.38338649562845,low
297839,1.4163297724467636,low
502989,2.2649879347790125,low
591459,nan,0
1163,1.2941363506016375,high
224925,1.226990863612037,low
98819,0.8464614706192496,low
368578,1.2297657841023952,low
919812,1.441332546135814,high
198426,2.7216041446976895,low
789514,0.9772986505024566,high
932299,1.8305532310338917,low
1016154,nan,0
847374,2.1422982954382825,high
949780,2.319502246407752,high
782631,2.7986482369668644,low
616296,0.8878646939106509,high
101415,1.4622634858439503,low
597239,0.9217980234694699,low
566984,1.1738582507204685,low
347151,1.2900892584082437,low
657329,nan,0
21009,1.4252439359121658,high
78758,1.028744747863407,high
414291,1.6020517805287042,low
756959,1.6849444863407,low
759224,1.108583865881104,low
487012,1.0004704508226514,high
812388,1.2832255508334791,low
450991,1.7395200406420799,low
117990,1.4827804731432201,high
955009,nan,0
414506,1.2077586806668876,low
246169,1.7028381548637626,high
753833,2.587534160264419,low
868616,1.471681861335357,high
988627,1.877090695656876,low
97384,1.4229106660792665,high
520583,1.6537871048012354,high
185383,1.053448174593711,low
69520,1.9135532013905787,low
103033,2.068226545858117,high
811598,0.960452580992523,high
216586,2.1600255105318507,low
667584,1.432270942639226,high
371530,nan,0
796710,3.208407032680037,high
201958,2.1205464372816842,low
35719,1.1199025837157346,low
601421,0.8664403079287465,low
178135,1.7893634488836399,high
122037,1.3149942431296389,high
731975,2.460735277678555,high
641709,0.7419360968199855,low
118979,2.169644826906935,low
615304,0.8361164723110561,low
949211,1.4338943111891695,low
938638,2.461699641361828,high
492521,nan,0
14263,1.0438326487398166,low
485525,1.4110365065614017,high
450786,1.0348821152769965,low
928160,1.0190643939663506,high
625278,1.7384887520940948,low
32401,1.6025765973435384,low
527024,0.7793903856607088,low
315909,0.7480739113260437,high
174132,0.8242568768403713,low
140553,1.0247188140493555,high
459027,1.286546728511217,high
6232,nan,0
232598,1.8712942675524848,low
495288,2.791846844530916,low
128141,0.7281044640355372,low
921542,0.745309071774956,high
890724,0.8311830158570161,high
151666,0.7733918204665559,low
757070,2.6542750370140835,low
813463,1.3856079253664904,low
31606,1.3176525866676183,high
931231,0.7161256748151571,high
78532,1.3457989462787405,low
479548,0.799784865481217,low
758920,2.1697219120129083,high
919928,1.2104945285561894,high
744075,nan,0
803757,2.2143948358913894,low
135059,1.053356963428294,low
96944,1.647220206644122,low
812101,0.8901787017888448,high
1536402,2.0528200362371996,high
103447,3.055417860238486,low
520215,0.8489166520476794,high
186545,1.3462428261204922,low
595768,4.111741114251972,high
412393,0.7084527831082319,low
919853,0.9600091702061796,high
847305,nan,0
85806,1.2759383070615085,high
143559,nan,0
396154,0.9151396534565808,low
125506,1.8630580401691006,low
494746,1.2937950519545052,low
159791,1.0773097950804258,high
47401,0.5367922924237718,low
85038,1.6658030838069162,low
233147,1.862942231083394,low
169856,0.8592729275860597,low
412710,1.5635289170083209,low
667622,0.8645449772779522,low
1913210,0.8610365332517944,low
299840,1.02938458515319,low
787696,0.8852563490734199,low
825032,2.4812644301240345,high
303651,0.7914204892403978,low
100659,0.5830455920047904,low
424928,1.1557911173328583,high
68898,1.0425355824914384,low
101628,0.8787059742052884,low
109367,1.0662145893809132,high
16132,0.8290666133328415,high
509156,0.942468616172093,low
791734,0.872620024026452,low
855232,0.913355385699955,low
48123,0.7359845664945791,low
919603,1.0301446636370926,high
238245,0.757413898328608,high
621101,2.3319281422309563,high
755745,0.9340264087031859,high
333903,3.5347342451203247,low
297849,2.091469321666951,low
225754,0.7562009005824389,low
193444,1.4836070979805027,low
852665,0.7361053989216098,low
528895,2.262013680378343,high
285232,1.8788224699634033,high
514563,2.663128590889202,high
11970,2.1511245225391633,high
552576,1.0234535611338942,low
802264,1.3028024882322533,low
40294,1.349257079704226,low
843259,1.4311697141647677,low
38061,0.668706886630811,low
299567,0.6222302384441393,low
944293,1.8627463686257324,high
1312035,0.7628077441070182,high
202344,0.9090237335985475,low
814871,2.183488014734643,low
769523,1.0345876518128825,low
395187,2.392627538527581,low
318085,2.6093356812349735,high
90124,0.7031230037618403,high
1811373,1.1331603354135027,high
172582,1.594046273190899,high
322339,2.16330124134035,high
164686,2.1225340668052883,high
286866,nan,0
987481,nan,0
574033,1.6242053196203667,low
46214,0.998947356801388,low
290414,1.6191810944821394,low
769486,0.9258476748914061,high
107247,0.6981341031526361,low
841950,0.785975379895574,low
6855,nan,0
896817,0.8443709822863497,low
312126,0.7256961876419552,low
869487,0.831608925551353,low
926115,0.6669338396614324,low
138407,1.847331180647782,low
925450,2.6743654720986827,low
15158,nan,0
68896,1.2462081393726019,low
189641,0.8528315534180093,low
955647,1.0658638839888006,low
451183,1.5259361860799647,high
69761,1.753951253618242,low
30664,1.6777001089883778,high
831448,1.7276447164041713,low
90945,1.0408107462890517,high
1950198,nan,0
551115,0.9263210117425019,low
819946,1.1424902270935386,low
277977,0.6921183619631881,low
26952,1.637246769293887,low
201667,1.096461885068102,low
89058,2.128899371006041,low
230111,1.6530939901458124,low
58934,0.8803635174411658,low
343455,1.329340501098731,low
741236,0.8502885799938663,high
886961,4.725547049480362,low
45560,0.7335275023170916,low
947752,1.7264920730559186,low
159655,0.7178563852670603,low
175379,1.0332005982004682,low
382565,3.3515540548358973,low
400815,1.4435637369211527,low
118791,1.2546010645994743,low
178621,0.8256473851196111,low
6143,0.7689202381705657,high
333766,0.7253478384026,low
953875,1.1788492380929607,low
552325,0.7522220874415473,high
382734,1.341192704035531,low
253397,2.3017497346875073,high
253408,2.204324648562287,high
618230,0.6577875647464717,low
50520,0.7481551452832171,low
48757,0.8160532296365327,low
146796,0.9350356370086226,low
787940,2.151814341180828,low
185543,2.8429967332145925,low
226556,nan,0
509524,1.8745032323947792,low
308625,0.6535691540845627,low
309068,1.1897752339322507,low
169099,0.7184547827991848,low
84258,nan,0
591620,nan,0
176332,1.4947367850100364,high
674600,1.8565464764490303,low
158888,1.1998051583267233,high
919282,1.7092031844118105,high
146551,0.6841199253463905,low
196370,0.7418688131993538,low
385766,nan,0
200448,0.8427621711214026,low
24113,1.3110934495159823,low
160428,1.0098864542114692,low
73914,1.4739783502029276,high
69348,0.8292311628613702,low
519715,1.1403338140957602,low
36934,1.5623620339356779,high
169124,1.2348086821434763,low
199229,1.2337306838782724,low
393031,1.4887308480462895,low
28619,0.9444567698612982,low
491174,0.82143689834414,high
6563,0.6800683132726486,low
349180,2.0903916834190475,low
176256,nan,0
17937,1.2168150842948933,low
295976,0.9490171828150239,low
200777,0.8944458563557424,high
720786,1.2198505582513277,high
38100,2.110681380721456,high
331473,0.8959284363863238,low
164189,1.8551815564062342,low
257160,0.7840331194297189,high
127889,1.485442439382866,low
86750,0.8517289304379687,high
603036,0.8430528207923311,high
892586,1.2203842585173381,low
14724,1.2337200488209368,low
753104,1.263491499397414,low
568622,0.6654036639171699,low
769388,0.8194011723399545,low
800475,nan,0
960874,1.7020909637326695,low
22875,3.0129654844329594,low
105030,0.9596816917758387,low
107556,0.9420555684651494,low
313128,1.1962233332264067,low
66276,nan,0
104741,0.8626374564286545,high
176360,1.850259898543663,low
476645,1.495276822487344,high
347451,2.497541001512932,low
136124,1.2852409739676862,high
406657,1.099032050645212,low
290775,0.9388477297180532,low
523661,1.4463174652290591,low
213273,1.5590457171016014,low
793898,1.0568164956674404,low
125829,nan,0
147481,0.6974271087003612,low
340364,2.38787194766577,high
228058,0.7608664840957837,low
358055,1.2216008607799373,low
829033,1.2454956036274207,low
5366,0.8358028094368714,low
247004,0.8345913314611153,low
248885,0.9468553687029361,low
267435,nan,0
335937,1.988377351647949,low
761478,1.7287376599216917,low
337015,0.8480952148633499,low
85445,0.8228755221401384,high
107466,1.176706576273937,high
252026,0.5890719994358985,low
214383,0.8502001537952424,low
194578,1.9391493238215856,low
243777,nan,0
11620,0.7176683746764171,low
120067,2.2302068885138406,high
362922,nan,0
477001,1.8449214028098442,high
604924,2.28905716181573,low
74397,0.9965239185346837,low
803162,0.8450946429284277,high
40743,1.8466783647909442,high
391177,2.4057770782902814,low
548020,nan,0
110564,0.6957412271522658,low
12491,0.7030906115484895,low
413683,0.9140989305719581,low
754587,0.9208275936802144,low
762618,0.7753021957948693,high
276592,0.7048913152837848,high
20984,0.839043141348094,low
166658,1.5268753508831472,high
565521,1.5222283047993617,high
359555,0.631587145070876,low
276626,0.6658793910828139,high
609590,0.906763771257568,high
753422,0.8121736143529072,low
138560,0.5818899739370598,high
748088,1.330044995256114,high
754767,nan,0
115544,2.4755964363675877,low
292876,0.7926471233782878,low
230886,0.8322365274465313,high
584695,0.7648016803377703,high
32807,0.941523146591907,low
603621,1.5844259591211567,low
317571,0.7684222927360858,low
125569,1.1920988558753074,high
36975,1.8222389108161887,low
251474,0.8357866043465269,high
191070,4.185041001564206,low
332641,1.3545821641238611,low
122381,nan,0
663424,0.8407728758471529,high
869708,0.7598500258368663,low
656420,0.9343380306467711,low
832507,0.9048271751108146,low
43520,0.9664016273951214,low
81836,1.1184036946320255,low
620126,nan,0
97395,0.8351470952139849,low
98467,1.005987905273988,low
937397,1.0056534750367216,low
178371,1.496246660039817,low
812480,2.7619854620783517,low
11046,1.782289289652193,low
490852,2.602708756164672,low
746302,1.1968037599071597,low
332536,1.3497405794000152,low
334243,1.0974498960118173,low
595559,1.329312342428233,low
855619,0.8204227095100103,high
90018,0.7965570866149596,high
360956,1.3577050089031506,low
355142,2.7963488247145207,low
857621,2.332161200039998,low
518252,0.9351737215193572,high
72716,1.2756474331783452,low
630603,2.342331539066578,low
85397,1.1374141071745416,high
212810,1.3134242320412879,low
483716,1.6016731644917377,low
337404,1.8710503826818878,low
17060,nan,0
753868,nan,0
193594,0.971560462864594,low
793456,1.1145306100543948,low
49026,2.069202563275361,high
206658,0.9785735818695699,high
961427,0.9210827366428532,high
860561,1.8115928891632063,high
159410,1.4441090688462643,low
467444,0.858090086736166,low
577358,2.2615516388961665,high
852405,0.6705792913765143,low
48265,1.8395272764885768,low
921359,1.5568846154200966,high
167296,1.0207947211261839,low
470588,0.6468616093765087,low
778656,0.8175442613020003,low
934243,1.9734360518820384,low
146088,3.2465612742937777,low
579823,1.2089393199346266,low
185999,0.8625050449345398,low
209517,1.1082457315431835,low
243418,1.4321625135002978,low
419102,1.5060885787876395,high
670641,2.167516143437869,high
205627,0.5973016060992423,low
866271,0.8121167320227991,low
175025,1.7122341344800904,low
307102,2.9560883587095175,low
521674,1.0418965306734516,low
376793,1.8892026042235075,low
207290,0.7655358399967522,low
890559,1.0554677119386575,low
614933,1.8414872905711295,low
777009,4.365376816014577,low
84886,nan,0
508391,nan,0
919418,0.7556441420559449,low
127301,1.4130665087918948,low
8125,1.0618756438680879,low
31442,0.6946768541872907,low
29604,1.558351795545183,low
558954,0.9564812314017839,low
138071,1.4319381943990825,low
664770,1.036282592812607,low
760214,2.030127714340517,low
937150,1.4588343295578463,low
894962,1.278895480608413,high
808155,1.1185261362094174,low
43572,1.5341878065411136,high
818702,1.8372110391878096,low
1426748,0.860351808988168,high
913130,0.9951399500572821,high
478173,0.8134538367201316,high
840708,0.7321019626290641,low
923063,0.8275278089714757,low
388773,1.2182520510856096,high
487219,nan,0
511257,1.4570968520170036,low
800695,1.0576481002016602,low
666244,1.41879946985014,low
14201,1.4426587598628364,low
887513,0.908263345208831,high
59758,1.8624704576151392,low
749273,2.4451427050230565,low
807869,1.3668739726499037,low
134761,2.013881798055511,high
1824831,0.9530917085810804,high
255268,0.7151345262434244,high
952786,0.8607518859275287,low
627026,1.1494647215195866,high
2717459,1.8198685076880927,high
1409777,1.397116272407008,low
691371,1.3687310370322991,low
57280,0.8747993087566378,high
94792,1.2297166543741496,high
367188,1.3339639176395082,high
503460,1.5158574741784179,high
859589,2.902671182365546,high
994823,1.8865022780398781,high
2124046,2.162646046762836,high
664272,1.719171861406486,high
1009342,1.9284769384966436,high
221059,2.0236478579595323,high
1611,0.8516618350584266,low
919239,3.151974246973302,low
825883,1.8064173148899103,high
92107,2.2634348872212735,high
124825,1.7310927905683073,high
812239,1.8271586266554125,high
39828,1.2712067976792891,low
185591,4.760069257443538,low
312062,1.7827127484762155,low
710448,0.977834103349071,high
230963,1.3094703340367497,high
16574,0.784530467769131,high
134051,1.89436919720513,low
380651,0.8478038916736264,low
811395,nan,0
399733,1.9225345944570753,high
222153,1.7562200872769254,low
258000,1.628415370155934,high
673752,1.974003149866607,high
933458,1.418424310746739,high
846634,1.4651892934524766,high
469519,2.594374181130362,low
1589051,1.6422595850379287,high
648106,1.6879223702191308,high
151988,0.6806798948217964,low
540139,0.6479992300316161,low
868063,nan,0
503242,1.5117166697810296,high
3426,1.4833212138708818,high
631275,2.171004785767356,low
497236,0.7862257651240425,low
184677,1.1205899178040446,low
791609,0.9419320384715308,low
793848,1.288231437980407,low
2165952,1.5157925539950474,high
717419,0.8898452919334304,high
166505,0.9030377387662089,low
663645,1.108039997634858,high
16186,1.2925163787156924,high
681718,1.1406248263326095,low
237773,0.8168674878034412,low
639748,2.3249240417192008,low
44776,3.076976989826592,low
386560,1.5181782614845036,high
562850,1.8560650860598555,low
159340,1.1443463984929116,high
782163,0.916620260986256,low
863733,0.9335725882566343,low
3214680,0.6673288711807309,low
277572,1.2970525112839926,high
662416,1.226216289304233,high
843995,0.9259118905102075,low
923745,1.8929859521461947,low
2960510,3.536622927373133,low
771838,0.7987887038304278,low
318882,2.019661272678271,low
84446,0.7764667547191364,high
109628,1.5639709988319153,high
9218,1.9769918465748775,low
181817,1.306857126381188,low
814387,3.2349243034240267,high
3413511,0.7610197811205869,low
233136,1.7003519835027239,low
879144,1.0336461854720245,high
985124,nan,0
1028077,0.983457418900247,high
472102,1.3269492553903306,low
331400,1.7539395193724125,low
676818,2.7939916400547693,low
1573712,1.419497561396071,low
2450537,0.653134382273531,low
2995948,0.8305950002895666,high
2397780,2.559515474669985,low
128873,0.8396980099027037,high
755918,0.9570362369357771,high
46814,3.1027475389185635,low
548397,3.9908317171778878,low
720741,2.8016792862637767,low
922398,1.450147962328944,low
1013375,1.2734750190379749,low
468938,0.8801437933190617,high
124248,1.8293751766471138,low
1714462,1.1896581732737732,low
798658,nan,0
572508,0.887381589679971,high
854866,0.7845415146345954,high
945951,0.8936294555141231,high
1032082,2.16044009836024,low
749743,1.6442397110168938,low
528243,1.2043318396140086,low
990368,0.776766071887669,low
94861,1.449194567392326,low
182302,1.0686029024929107,low
755152,1.4803885311428324,low
896216,1.7623824372359582,low
990366,1.4507916609017646,low
587631,1.76382329722001,high
1422105,2.356414219729981,high
325727,1.2418371316199666,high
793225,0.9196727852219951,high
1029659,0.767120428726623,high
2063135,1.2614638207960682,high
128143,1.2162913408748257,high
73682,2.568730291787785,low
677241,0.7111251389398449,high
219428,1.1366540641673704,high
1717415,0.7550586693407162,high
115554,1.152909902827539,low
2048033,1.2977137488019712,low
2290007,1.152363731343287,low
2435745,0.8345319035864732,high
280897,0.7524595832819033,low
187422,1.5370195252805756,low
987777,0.842943941610471,low
105462,0.8027427974006702,low
581713,0.8905362635377844,low
944700,1.6058906568445406,low
996127,2.915921248552343,low
670734,1.3505814532750744,low
1055021,3.4016807989314253,low
266063,1.7378786033713902,high
822089,1.79491283546005,high
2570457,1.0185037886524626,high
736318,2.992530714880186,low
866215,1.964814507473268,low
485365,0.9662580703974116,low
569600,0.8579372985384296,low
780948,2.227480094839641,low
19740,1.8382302656724874,low
215513,0.879169240825467,low
405142,0.8641322500788762,low
619536,0.788938809474606,low
849405,0.9329381985604132,low
2592086,1.3977024998567318,high
1072350,1.276225450952624,low
2031918,1.1798735491766403,low
2867436,1.357398010123595,high
3161008,1.7979317495217386,high
546738,0.9237571621053975,low
2393596,1.913559501485477,high
366681,0.8923290027076718,high
178301,1.195787700100606,low
935739,0.9894042603017621,high
122219,0.7219982694419834,low
180516,0.8982311570262358,low
130037,1.8588474439454383,low
580300,2.048303897303992,high
588246,0.9021949028587283,low
1507678,2.5197853378303967,low
2873356,0.9406352716346184,low
861252,1.5956995360861783,low
1028746,2.1962523175222697,low
1035160,0.7890819625795413,low
2412330,0.9160193732696297,low
2782403,3.720262744857036,low
2674162,1.0286200510861367,high
479149,0.8568893212724394,low
95176,0.8583605615273968,high
284939,nan,0
586843,0.8166965950145499,low
985076,0.7137366740522372,low
1391526,1.0407179945413743,low
2639628,3.0922963997594333,high
325357,0.6365668337650758,low
573391,0.7378605397620123,low
460390,0.7122035323176946,low
80358,0.7360484007641898,high
2598627,0.7351510837141251,high
274637,1.296400138917616,low
50581,1.206545468465377,low
52062,1.7291019231286338,low
2385504,0.826356804847803,low
2507287,0.8798952893417892,low
2766592,2.386962221728229,low
1599476,3.2077464031808582,low
2365087,0.7351247265091353,high
2659130,3.145914081775918,high
3006966,1.7876771973450807,high
588887,0.9030706868645378,low
2814183,1.3407935760534935,low
261309,0.803347720737739,low
2518003,1.7403002219686665,low
2896351,1.0928921968239538,low
