id,PC-1,PC-2,PC-3,PC-4,PC-5,genre,kmeans_10,kmeans_weighted_10,kmeans_20,kmeans_weighted_20
31969,0.637944048,0.646735973,0.085628379,-0.072266284,-0.146935732,14,7,5,4,16
32045,-0.321643161,0.665876067,-0.270547218,0.500224057,0.372241186,13,5,6,5,17
32301,0.84241872,-0.175307707,0.611537641,-0.325883196,0.18467676,14,3,8,2,5
32333,-0.360731948,0.425839095,-0.083349059,-0.0750044,-0.296240022,17,5,6,8,9
32366,-0.222163602,-0.180184122,0.493958936,-0.320635009,0.170806492,9,8,4,11,11
32409,-0.25360482,0.108286432,-0.110215314,-0.211187678,-0.103613618,14,9,1,12,9
34867,-0.171506174,-0.109330246,-0.066526188,-0.404848273,0.243071978,15,4,4,1,10
34880,-0.124545748,-0.378023972,0.54247333,0.280739427,-0.214703955,14,1,3,20,13
35464,-0.273290313,0.067547316,0.35564958,-0.095914512,-0.132909979,14,9,4,6,1
35587,-0.011394198,-0.372688436,-0.08417524,0.342977043,0.055284766,14,2,2,13,8
36310,-0.117609473,-0.457512337,0.555391922,0.015520067,-0.0295647,14,1,3,7,11
36402,-0.060895741,-0.326680445,-0.108753638,-0.05472308,-0.004779544,14,10,10,13,3
36537,-0.063154369,-0.289357522,0.180904204,0.378479786,0.303296874,14,2,2,10,13
36645,0.60087922,0.46301954,0.571686248,0.022427359,-0.362887742,11,7,5,2,6
37658,-0.333145622,0.573522879,-0.270621822,0.13813617,0.256927794,4,5,6,17,17
38291,-0.28117616,0.737285831,-0.646577435,0.591132296,0.302959788,14,5,6,5,17
38977,-0.00186192,-0.479113958,-0.07508292,0.012614024,-0.00735972,14,10,2,13,3
39342,0.903849623,0.123574808,-0.355806211,0.166010242,-0.406539993,14,3,8,3,7
41976,-0.083891427,-0.400049154,0.366060585,0.355002465,-0.368137512,14,1,3,20,13
43348,-0.025228305,-0.369390714,-0.0953018,0.354963999,-0.3737391,14,2,2,14,8
44776,-0.102434531,-0.121074115,-0.331945871,0.128451409,-0.267055106,14,2,7,9,18
44994,0.954230657,-0.211130417,-0.10603318,-0.193036328,0.12879553,2,3,8,3,7
45287,-0.090083408,-0.162257999,-0.232870424,-0.120821128,-0.022777461,15,6,9,19,20
45379,-0.02904886,-0.461642546,0.009137802,-0.203246691,0.183147109,11,10,10,16,3
46345,-0.219516492,0.425173,-0.312375642,0.811929486,0.056392647,13,5,6,9,17
46626,-0.364627943,0.352075567,0.206149128,0.075677149,-0.404031687,6,9,1,8,15
47401,1.002887614,0.067425761,-0.301144516,0.803952511,0.211137275,11,2,8,18,7
48126,-0.249466777,-0.007685575,0.279612496,-0.265395926,0.19820101,14,8,4,11,1
48806,0.961025103,0.122812679,-0.22158948,0.535128196,0.521815156,8,6,8,18,7
49797,-0.201995608,-0.160587088,0.495638718,0.293523517,-0.402481401,14,1,3,20,1
50967,-0.135305607,-0.341400656,0.349421854,0.019250301,-0.076521259,6,1,3,7,13
51230,-0.065080422,-0.224942406,0.172870196,0.495546854,0.262098857,8,2,2,10,13
51603,-0.328495363,0.48797714,-0.46027336,0.104590451,-0.483154604,4,5,6,5,17
55778,0.079351045,-0.585781639,-0.323212048,0.127438637,0.019529127,14,2,9,18,12
56193,0.741093121,0.658746018,-0.153477061,0.383731064,0.40450364,8,6,5,3,16
57205,-0.249829675,-0.006264572,0.464149895,0.113358798,-0.339308048,11,1,4,6,1
57497,0.756438044,0.105448044,0.554435584,0.072503269,-0.253356695,14,3,8,2,5
57636,-0.017313429,-0.46851853,0.113245504,0.047406324,0.111939903,8,10,10,13,3
59503,0.733158751,0.209086562,0.16586638,-0.392757159,0.10638939,15,3,8,2,6
59758,0.988583584,-0.142640398,-0.298849516,0.283489853,-0.400770341,14,3,8,3,7
59989,-0.066625639,-0.48952934,0.381719548,0.142805542,-0.142188996,14,1,3,7,13
61041,0.844501305,0.056806353,-0.166101493,-0.342670458,0.122260864,14,3,8,3,7
61637,-0.219439748,0.062321388,0.28688583,0.276854055,0.278990649,14,8,4,10,1
61792,0.955880007,-0.187443581,-0.111244148,-0.056941066,-0.081919023,14,3,8,3,7
62455,0.051837957,-0.487421444,-0.344334935,0.149985903,-0.151051116,17,2,9,14,12
62609,-0.253737662,0.356514501,-0.515979843,-0.072150095,0.03497852,14,5,6,17,17
62729,-0.19496529,0.096970245,-0.381484287,-0.16138472,-0.057031016,14,5,6,17,17
63340,0.028858625,-0.579531993,-0.147304941,0.007163468,-0.025238846,14,2,2,13,3
64817,0.96073772,-0.120413588,-0.308577021,-0.297966961,0.143820338,2,3,8,3,7
64954,-0.276477149,0.37618106,-0.527963955,-0.142217856,-0.204235468,20,5,6,5,17
65040,-0.142869817,-0.276328222,0.429401307,0.223556196,-0.285733538,14,1,3,20,13
66869,0.04506195,-0.250713478,-0.448514088,0.505215922,0.668925312,14,6,9,18,18
67539,0.059152648,-0.583034607,-0.235759275,-0.03387903,0.056816034,14,10,2,13,12
68155,-0.233864027,0.258849472,-0.503230904,-0.07750291,-0.23468326,15,5,6,5,17
68738,-0.354092296,0.386008396,0.306908053,0.190480934,0.008631539,14,9,1,8,15
68898,-0.24868209,0.1442626,-0.212002191,-0.394739988,0.133478239,10,4,6,1,19
70027,-0.205983202,0.078632047,-0.006868585,0.138367595,-0.297364864,14,9,1,8,9
70586,-0.125141772,-0.251764893,0.337826431,0.136589612,-0.160527261,14,1,3,20,13
71166,0.806932452,0.124363439,0.093275593,-0.367571537,0.102453164,14,3,8,3,7
71373,0.017027358,-0.573828842,-0.058308205,-0.192025097,0.219676757,14,10,10,16,3
72861,-0.091827821,-0.265895783,-0.121507108,-0.274880414,0.13736917,8,10,10,16,3
72998,0.868286092,0.061932627,-0.163910401,-0.287828164,0.054176787,14,3,8,3,7
73421,-0.140212294,-0.026999786,0.137995361,0.229167674,0.792215089,14,10,4,16,10
73444,0.006176506,-0.397072437,-0.272857717,0.111757345,-0.151123654,14,2,9,14,12
73605,-0.46585698,0.654711966,0.344140342,-0.144729762,0.439302516,16,9,1,12,15
74776,-0.274618403,0.393610456,-0.039934869,0.254987976,0.686055555,14,4,6,17,19
74853,0.013634848,-0.445804971,-0.166682199,0.144324779,0.006757346,8,2,2,13,8
74857,-0.277847948,-0.015646086,0.276272423,-0.240715425,0.019765964,14,8,4,11,1
75665,-0.127643626,-0.078221372,-0.43441701,-0.07023692,-0.083432162,14,6,7,19,14
77698,0.546703466,1.01223662,-0.453819388,-0.194024501,-0.395939418,11,7,5,4,4
77952,0.023855497,-0.367407916,-0.46102709,0.253686065,-0.277266537,14,2,9,14,18
80443,-0.138011906,-0.2688013,0.340949031,-0.101959012,0.288050641,11,8,3,15,11
80494,-0.228497607,-0.062112804,0.47510598,0.240313636,-0.378573223,14,1,4,6,1
80657,-0.299216281,0.130558938,0.158234466,-0.374922413,0.10586787,15,9,1,12,15
81836,0.463671108,1.057383503,0.477407897,0.185618608,0.152535889,13,7,5,4,4
83859,-0.013034889,-0.280209574,-0.481264245,0.008652641,-0.074599502,14,6,9,18,18
85271,0.025346381,-0.259643194,-0.170606489,0.909216815,0.256774407,14,2,2,14,18
85806,-0.060634946,-0.191626379,-0.31736574,0.210323327,-0.274326781,14,2,9,14,18
89071,0.906165742,-0.037559467,-0.14387934,-0.303607225,0.112275082,14,3,8,3,7
89828,-0.513475744,0.830557335,-0.075052464,-0.275505015,0.126267203,11,4,6,17,9
89870,-0.193248686,-0.087726529,0.021739035,-0.244271597,0.066742831,14,8,4,1,1
90018,0.982568538,-0.175360161,-0.201377538,-0.061804718,-0.092145767,11,3,8,3,7
90945,-0.094398965,-0.416170527,0.45914036,0.278767559,-0.294625336,14,1,3,20,13
91651,0.031666507,-0.599795072,-0.051845251,-0.131075289,0.179151089,14,10,10,16,3
91763,0.825187214,-0.097513,0.597843931,-0.190531963,0.063733135,15,3,8,2,5
92303,-0.101111838,-0.404250302,0.361193275,-0.196118349,0.181423701,14,8,3,15,11
92507,-0.113237564,-0.369016358,0.354973891,0.140169014,-0.161139283,14,1,3,7,13
93872,0.845154216,0.021780399,0.208955422,-0.235685865,0.005400486,15,3,8,2,5
94764,-0.394835747,0.687510785,-0.40921611,0.045774936,-0.457394703,14,5,6,5,17
94890,-0.090665233,-0.183538255,-0.22778133,0.069971406,-0.205358959,14,2,9,14,18
96944,0.033780788,-0.472263507,-0.443843327,-0.236681315,0.226394283,6,10,9,16,12
97200,0.084194046,-0.608153754,-0.411431255,0.157572439,0.006056717,14,2,9,18,12
97426,-0.275035316,0.246895229,-0.229466088,-0.146731521,-0.126474542,11,5,6,5,9
97786,0.974327243,-0.125708705,-0.208338803,0.193714372,-0.216689339,14,3,8,3,7
97949,-0.170765309,-0.104263716,0.023467752,-0.207602427,0.073528067,14,8,4,1,1
98278,-0.177300342,-0.204943237,0.319008096,-0.182458976,0.059082803,14,8,3,11,11
98688,0.015969265,-0.53737499,-0.062926529,0.049603649,-0.04268924,6,2,2,13,3
98707,-0.077153996,-0.439234838,0.374019774,0.200486104,-0.168384208,14,1,3,20,13
99449,-0.134157738,-0.231454069,0.430926355,0.346172925,-0.097085267,14,1,3,20,13
99508,-0.028139136,-0.418050449,0.004026936,0.033810465,-0.059805713,14,2,2,13,3
99770,-0.086959458,-0.226080196,-0.2210004,-0.043783932,-0.049896655,14,2,9,18,12
99888,-0.179024851,-0.01164347,-0.359437588,-0.328631764,0.131486794,14,4,7,1,19
100659,-0.512777438,1.04860589,0.105027511,0.729443941,0.122040711,14,5,6,8,9
100840,-0.155580058,-0.189695257,0.043532464,-0.11402058,0.014174236,14,8,3,15,11
101415,-0.23088221,-0.048781219,0.384697003,-0.09930147,0.151461858,14,8,4,11,1
102750,0.943729149,0.098959703,-0.036797297,0.723786767,0.301158651,14,2,8,18,7
103033,-0.286356887,0.015063978,0.454095789,-0.071436132,-0.103840029,15,8,4,6,1
103600,-0.367836647,0.804530775,-0.594742129,0.253812813,-0.081630461,11,5,6,5,17
108265,-0.314597903,0.12775426,0.342392098,0.233052676,-0.492576974,17,9,1,6,15
108340,0.898775776,-0.209468536,0.254418912,-0.109114351,0.005465161,14,3,8,2,5
108774,-0.297743869,0.419461273,-0.446367446,-0.150378622,-0.209749325,9,5,6,5,17
109012,-0.165769849,-0.086581368,0.033504446,0.076649731,0.163381131,14,8,4,10,10
109202,0.00924366,-0.347344809,0.026919326,0.633955699,0.444861545,14,2,2,10,8
109263,0.93096374,-0.16498534,0.164125918,0.003738545,0.060608048,14,3,8,3,5
109414,0.029322187,-0.537935477,-0.153651158,0.099437106,-0.075737724,14,2,2,13,8
109628,-0.178891689,0.009864772,-0.083570136,-0.001863788,-0.22558981,14,5,1,8,9
109669,0.630857684,0.710434564,-0.300833507,-0.154261048,-0.301747386,10,7,5,4,4
109784,-0.223241696,0.077139627,0.284329431,0.1470937,0.217968839,14,8,4,11,1
110454,-0.280927498,0.432676135,-0.630424266,-0.071109021,-0.35122266,12,5,6,5,17
110564,-0.266475571,0.090279687,0.259570126,-0.029484603,-0.175148544,12,9,1,6,15
111934,-0.384626133,0.558711548,0.195985732,0.231637075,0.459061923,20,4,1,8,9
111963,-0.153237236,0.04256684,-0.459025928,-0.224528952,0.005929147,14,4,7,19,14
112204,-0.0554363,-0.503605729,0.292696096,0.214203347,-0.178372268,14,1,3,20,13
113082,0.044869142,-0.469668656,-0.4405613,0.012985605,-0.006385252,14,2,9,18,12
115079,-0.142890289,0.014118449,-0.538840069,-0.249801436,0.218258792,2,6,7,19,14
116087,-0.027846683,-0.204262861,0.093872506,1.069261511,0.158310332,14,2,2,14,8
118128,-0.041702221,-0.264090349,-0.008328309,0.166674521,0.472836824,15,10,10,16,3
118327,0.068866709,-0.535939239,-0.427853975,-0.245228666,0.221034179,14,10,9,16,12
118384,0.719703934,0.384089155,-0.049297528,-0.112163183,-0.249574054,14,7,8,4,16
118665,0.610750097,0.482365671,0.567465419,-0.155786098,-0.250234689,15,7,5,2,6
119655,-0.199449064,-0.130620932,0.306127398,-0.075985044,-0.058256871,14,8,4,11,1
121459,-0.146110884,-0.297366719,0.429487042,-0.132054685,0.059668822,16,8,3,15,11
121863,-0.127911,-0.39624929,0.541667349,-0.040413991,0.036995226,14,8,3,7,11
122738,0.397121009,1.142543515,0.248790853,-0.267572331,-0.238520284,2,7,5,4,4
123345,0.375008945,1.34690076,0.226876655,0.360284825,-0.309294956,11,5,5,4,4
123363,0.967048398,-0.174477483,-0.109605036,0.370847454,-0.474773912,14,3,8,3,7
123515,0.653724087,0.297726594,0.511523054,-0.207238455,-0.171428375,15,3,8,2,6
125088,-0.100219136,-0.292338374,0.066748859,0.137029793,-0.19427572,14,1,3,20,13
126287,-0.139854884,0.047578444,-0.356701251,-0.016309127,0.154223564,14,6,7,19,14
126731,0.035256858,-0.423005105,-0.351953282,0.286161611,-0.116908283,14,2,9,14,12
126782,-0.119357766,-0.035333625,-0.342058107,0.04859414,0.044928182,14,6,7,19,14
126903,-0.373676826,0.438415842,-0.08803439,0.022312567,-0.375415143,6,5,6,8,9
127337,-0.259236969,-0.064218344,0.471287656,-0.289318411,0.109047126,14,8,4,11,1
127889,-0.149962669,-0.156915973,-0.054761731,-0.27038796,0.129221376,17,10,10,1,10
127898,-0.159360142,-0.081343121,0.511291636,0.610796044,0.334309755,14,1,3,20,13
129254,-0.247048882,0.125837894,-0.20425107,-0.23989582,-0.058128957,6,4,6,17,19
129945,-0.365544462,0.311147713,0.211250417,-0.176781296,-0.14766542,6,9,1,12,15
130418,0.97020143,-0.175878122,-0.204792937,-0.20106167,0.051247386,16,3,8,3,7
130552,-0.023740293,-0.316079759,-0.288123764,0.211659069,-0.279622041,14,2,9,14,18
130686,0.680068571,0.744875967,0.093016437,0.626452621,-0.025547606,11,7,5,4,4
131178,-0.034722506,-0.087425834,-0.302520337,0.717006816,0.189659875,6,2,7,9,18
131624,-0.03922515,-0.351154479,-0.099863802,-0.149028871,0.170845609,15,10,10,16,3
131841,-0.39743897,0.373128637,0.196987827,-0.237341147,-0.093554164,2,9,1,12,15
132710,-0.03771551,-0.107622489,-0.306088563,0.457687837,0.348302637,14,6,7,10,18
132849,-0.080963976,-0.177600257,-0.31976289,-0.022159804,-0.102087026,17,6,9,18,18
133528,-0.114441028,-0.270815617,0.255270838,0.014719434,0.308206716,14,8,3,15,11
133957,-0.129567636,-0.354540156,0.441482313,-0.265095985,0.207409059,14,8,3,15,11
135740,0.747593294,0.338364154,-0.130656777,-0.236606901,-0.108302379,14,7,8,3,16
137137,-0.414701241,0.541860628,-0.111558954,-0.386212536,-0.057371286,11,4,6,17,9
137980,-0.20079796,-0.047008114,-0.076430798,-0.168804264,-0.046847112,14,4,1,12,15
138271,-0.022914726,-0.293493227,-0.387048676,-0.03630554,-0.037993151,14,6,9,18,12
138560,0.62574172,0.730256474,-0.396889161,-0.5968628,0.062263966,11,7,5,4,16
138837,-0.264595021,0.263223073,-0.415862514,-0.395046891,0.083142984,2,4,6,17,17
139212,-0.074779506,-0.250925992,-0.122125513,0.344633179,-0.409075076,14,2,2,14,8
139709,-0.160454321,0.046438317,-0.55306177,-0.4219338,0.198657675,6,4,7,19,14
140521,0.527981853,0.716671006,0.33453158,-0.390665023,-0.14540486,14,7,5,4,4
141774,-0.031800533,-0.238815139,-0.488401841,0.060737798,-0.167485356,11,6,9,18,18
142963,0.021595637,-0.455849272,-0.26011437,0.159658697,-0.18767372,14,2,2,14,12
143490,-0.122739555,-0.119292631,0.341372393,0.41630163,0.671795521,13,10,3,10,11
143781,-0.019265224,-0.295050482,-0.479784419,-0.231378213,0.147612264,14,6,9,19,20
144349,-0.213069818,0.139373602,-0.38990941,-0.26205163,0.009052712,6,4,6,17,17
144629,-0.279618867,0.106176225,0.254417827,0.124495869,-0.313076104,14,9,1,6,15
145543,-0.470671879,0.715224226,0.248552861,0.215596972,0.308273897,11,9,1,8,9
146478,-0.026452803,-0.466578139,0.011988081,0.036392721,-0.028052043,14,2,2,13,3
146551,0.967214581,0.174026397,-0.32367986,0.541423543,0.401049494,8,6,8,18,7
147468,0.786954725,0.02991712,0.479292629,-0.116479397,-0.109959706,14,3,8,2,5
147481,-0.298266978,0.345602566,0.327396142,0.37059531,0.366066338,8,9,1,8,15
147638,-0.241473453,0.406033555,-0.123822641,0.596258117,0.409753133,8,5,6,9,17
148227,-0.057306496,-0.393069208,0.182893024,0.312835538,-0.325315983,14,1,2,20,13
148355,0.755671881,0.436618012,0.437421118,0.68096734,0.311064719,14,3,8,14,6
149166,-0.423011921,0.663802707,-0.223969999,0.017269708,-0.460487654,9,5,6,8,9
150181,-0.092642313,-0.46323937,0.372627594,0.075668655,-0.06699144,14,1,3,7,13
153129,-0.2067631,0.164124348,-0.485701678,-0.468158237,0.182566558,15,4,6,17,17
153630,-0.452719692,0.499757798,0.26113673,-0.466342192,0.04529719,14,9,1,12,15
153933,-0.094817781,-0.137305221,-0.329844724,-0.148307358,-0.008892695,14,6,7,19,20
156122,-0.116581785,-0.421933551,0.548724776,0.165399984,-0.183733561,14,1,3,7,13
156749,-0.144101109,-0.31404737,0.433135825,-0.226189439,0.153442257,6,8,3,15,11
157063,-0.088443624,-0.271233288,-0.121270483,-0.198646393,0.110820779,15,10,10,16,3
158765,-0.007982558,-0.055931399,-0.486831925,0.53074602,0.531873464,14,6,7,19,20
159312,-0.07255055,-0.148989691,-0.324164273,0.306165412,-0.429211648,17,2,9,9,18
159406,0.860441347,0.176534572,-0.369113974,-0.339775781,0.035191544,10,3,8,3,7
159410,-0.09732053,-0.429887543,0.461714362,0.341308259,-0.351674105,14,1,3,20,13
159655,0.998874275,-0.253256415,-0.186384269,0.082140896,-0.170757628,14,3,8,3,7
161637,-0.09710839,-0.42265106,0.272923456,-0.210951728,0.189541731,11,8,3,15,11
161830,-0.198313511,0.097517207,-0.380381063,-0.369861831,0.111222732,12,4,6,17,19
163386,0.050200051,-0.392557114,-0.251170712,0.679217477,-0.064049476,14,2,2,14,18
163570,0.069422516,-0.555893292,-0.425414756,-0.26072085,0.26182092,14,10,9,16,12
163835,0.543370704,0.720248088,0.339081538,-0.166450118,-0.130129116,18,7,5,4,4
164175,0.01420731,-0.065601571,-0.480947022,1.011897352,0.223151967,14,2,7,9,18
165294,-0.097708115,-0.323839044,0.35608542,0.513758493,-0.301314595,14,1,3,20,13
165354,0.043840918,-0.54660364,-0.243568011,-0.049124874,0.086966892,14,10,10,16,12
165736,-0.054480939,-0.403880468,0.187843313,0.319067898,-0.14281004,14,1,2,20,13
166767,-0.456034817,0.709416867,-0.142404376,0.03001839,-0.493892219,11,5,6,8,9
167386,-0.029820097,-0.301108345,0.001586094,0.119873963,0.604343567,15,10,10,16,3
168110,-0.090606254,-0.444644434,0.463096684,0.052395244,-0.056958199,14,1,3,7,13
169239,0.960690908,-0.113420904,-0.306703905,-0.227872333,0.041604996,8,3,8,3,7
169317,0.958440948,0.152182427,-0.231692775,0.841501008,0.048616727,14,2,8,14,7
169526,0.752901659,0.068595032,0.65103956,-0.224576875,-0.007340779,16,3,8,2,5
169856,0.572686332,0.653656501,0.452225311,-0.11318637,0.016909166,2,7,5,4,6
169948,0.845588697,0.180202484,-0.274640501,-0.355274099,0.315993976,11,3,8,3,7
170228,0.047346208,-0.544598454,-0.241608622,0.168188657,-0.172005489,14,2,2,14,12
170690,-0.304039556,0.494147688,-0.541351109,-0.218867003,0.275164014,11,4,6,17,17
171150,0.028253339,-0.253980673,-0.267260205,0.890701925,0.109148495,14,2,9,14,18
172205,-0.094525748,-0.51005554,0.565818785,-0.046346891,0.055414552,14,8,3,7,11
173487,-0.035246809,-0.354487071,0.096475312,0.366777395,0.092756416,14,2,2,13,8
173988,-0.154734246,-0.218402703,0.322342353,-0.228777938,0.125782058,16,8,3,15,11
174132,-0.425562189,0.444215295,0.366031434,-0.195966245,-0.163684142,14,9,1,12,15
175379,0.006693693,-0.5089992,-0.067173792,0.267178895,-0.14280774,14,2,2,13,8
176083,0.418937078,0.979249566,0.461996097,-0.257861053,-0.335765989,11,7,5,4,4
176256,-0.073550571,-0.540331347,0.481085456,-0.054791978,0.106227207,14,8,3,15,13
178051,0.024627743,-0.198679528,-0.366502509,0.537072079,0.56282006,8,6,9,18,18
178143,-0.196923774,-0.030952629,0.486810966,0.645542561,-0.159421302,14,1,4,20,1
178345,-0.125983161,-0.364052431,0.44340316,-0.204022997,0.175916994,14,8,3,15,11
178371,0.016857479,-0.504175743,-0.160717129,0.208793361,-0.156299301,14,2,2,13,8
178549,-0.169783888,0.358555088,-0.573013613,0.38994852,0.563717588,14,6,7,19,14
178621,-0.042972719,-0.203736169,0.184701303,0.7600287,0.514160808,14,2,2,10,8
178906,-0.089492868,-0.217573678,0.258759481,0.705872883,-0.089145724,14,1,3,20,13
179105,-0.375661932,0.559396192,-0.292923707,-0.234365716,-0.206712181,9,5,6,5,9
179191,0.763870959,0.391588312,-0.324247788,-0.240705793,-0.107895871,14,7,5,3,16
181329,-0.124093828,-0.41459341,0.547449642,-0.195357234,0.303221565,14,8,3,15,11
183715,-0.196353426,-0.010188071,-0.177891796,-0.449728835,0.242491996,14,4,6,1,19
184267,-0.06931232,-0.518005621,0.383918783,-0.246112178,0.263400779,14,8,3,15,11
184451,-0.155213638,-0.151879036,-0.056475592,-0.343240625,0.17788015,17,4,10,1,10
184471,-0.042330588,-0.210075166,0.184041669,0.838554571,0.366053502,14,2,2,10,8
184637,0.636036327,0.463883932,0.111152936,-0.410002538,-0.024539258,12,7,5,4,16
185543,0.012645831,-0.516106843,-0.06533118,0.254612784,-0.268372177,14,2,2,14,8
186096,-0.099812497,-0.217482889,0.349540399,0.670131691,-0.030977345,14,1,3,20,13
186440,0.055529988,-0.573453976,-0.237866081,0.016365613,0.030036919,14,10,2,13,12
186481,-0.148270776,-0.011694873,-0.355912807,-0.113810171,-0.09949156,14,5,7,5,14
186545,-0.036241382,-0.369047215,-0.09679543,0.130625801,-0.178917168,14,2,2,14,8
187422,-0.067502305,-0.375176657,0.177217146,0.230231569,-0.266199657,14,1,3,20,13
188843,0.467060551,1.006769788,0.093048265,-0.152256922,-0.432954784,12,7,5,4,4
189831,-0.385559069,0.750364671,-0.115699705,0.513336652,0.140802748,11,5,6,5,9
190012,-0.3639958,0.865989508,-0.496102019,0.630059105,0.165783964,13,5,6,5,17
190531,-0.182813883,0.005964027,-0.180537212,-0.418602992,0.23114824,15,4,6,1,19
192338,0.005009071,-0.443377575,-0.172299517,0.281911948,-0.273870702,14,2,2,14,8
193025,0.800980524,0.300254376,-0.397442422,-0.49390027,0.132770918,15,7,8,3,16
193160,-0.108756572,-0.442423647,0.459300563,-0.17548973,0.160714065,6,8,3,15,11
193342,-0.126767227,-0.082500003,0.52495069,1.117531843,0.130840393,14,1,3,20,13
193802,0.535546229,0.964089468,0.030244741,-0.153093022,0.250280903,11,7,5,4,4
194039,-0.140257793,-0.326712796,0.529887219,-0.067177715,0.006500665,14,8,3,7,11
195368,-0.246352668,-0.101546206,0.483424565,0.122496694,-0.304914489,17,1,4,6,1
196254,0.746844901,0.390050494,0.532503303,0.710087708,0.029049136,11,3,8,14,6
197460,-0.356449905,0.718498163,-0.585328991,0.234340843,-0.302124495,20,5,6,5,17
197475,0.960506364,-0.104352458,-0.310770318,-0.142745341,0.002182908,14,3,8,3,7
198302,0.009086788,-0.288614869,-0.075381912,0.730849006,0.436916934,14,2,2,10,8
199089,0.871909444,-0.16481302,0.429394937,0.054922384,-0.184268064,14,3,8,2,5
200322,-0.203034833,-0.12505877,0.302607664,-0.273498023,0.184556929,11,8,4,11,1
200448,-0.023800257,-0.395205953,-0.183412373,0.045648117,-0.04203662,15,2,2,13,8
201022,-0.359972571,0.557529549,-0.385452471,-0.106695117,-0.301911894,14,5,6,5,17
201593,0.999454833,-0.061982106,-0.293918224,0.655103228,-0.112875196,14,2,8,14,7
201667,-0.018372556,-0.416539575,-0.273220019,-0.079711997,0.050625925,17,10,9,18,12
201958,-0.212287092,-0.158279256,0.499083654,-0.101165038,0.250542285,14,8,4,11,11
202089,0.822121169,0.2315516,-0.382007958,-0.290047849,-0.001902382,15,3,8,3,16
202554,0.680513549,0.661062879,-0.471630497,-0.31348103,-0.159398262,11,7,5,4,16
203670,-0.009584481,-0.439156974,-0.268423404,-0.119687875,0.110885468,12,10,10,16,12
204714,0.494856334,0.93019451,0.108036964,-0.261037547,-0.288485644,2,7,5,4,4
204850,0.963278321,-0.192475314,-0.202082718,-0.324962618,0.206449509,11,3,8,3,7
205520,-0.293974565,0.088355773,0.447032565,-0.02245994,0.038699396,14,8,4,11,1
207290,0.533416094,0.870225849,0.130115749,-0.007408015,-0.412950473,14,7,5,4,4
207360,0.057067526,-0.584373375,-0.234182385,-0.243070125,0.358098554,8,10,10,16,3
207735,0.034091502,-0.42518315,-0.45104621,-0.069100195,0.029035906,14,6,9,18,12
208303,-0.387538006,0.369258628,0.383592227,0.091188007,-0.403032617,14,9,1,6,15
208893,-0.209719759,0.304075956,-0.394694238,0.102889901,0.385499183,14,4,6,19,17
210142,-0.24651066,-0.055068105,0.377228851,-0.284784558,0.123199846,2,8,4,11,1
210276,-0.125762767,-0.287744974,0.246978835,-0.134090226,0.065046632,14,8,3,15,11
211578,-0.36084369,0.430437852,-0.085162716,-0.20240622,-0.174266915,14,9,6,8,9
213273,-0.140292515,-0.235519056,0.329740686,0.125261045,-0.22594003,14,1,3,20,13
214383,0.775148365,0.114779124,0.277780346,-0.238135211,-0.000418687,14,3,8,2,5
214546,-0.226719542,0.391839222,-0.413137017,0.380852838,0.160556764,11,5,6,5,17
217994,-0.166564528,-0.23558673,0.326066087,-0.086488901,0.003306592,14,8,3,7,11
218885,0.807958742,0.24854629,-0.203497169,-0.417211863,0.090563202,16,3,8,3,16
219334,0.861429472,0.068351537,-0.165885513,-0.346853368,0.093650925,16,3,8,3,7
219966,0.878626498,-0.077215127,0.230722924,0.219195948,-0.350204376,14,3,8,2,5
220024,1.002056924,-0.050749661,-0.197313019,0.412590263,0.337830647,8,3,8,3,7
221660,0.886278264,0.184121697,0.033237151,0.226165357,0.713810399,11,10,8,3,7
221803,-0.048051568,-0.213553998,-0.308980803,0.336107914,-0.368445641,8,2,9,14,18
223523,-0.093142316,0.132249565,-0.531244574,0.61825486,0.200691631,14,6,7,9,14
225607,-0.364703791,0.543360376,-0.288604942,-0.067868115,-0.340731786,11,5,6,5,9
226331,0.013910509,-0.16784335,-0.279412371,0.885085099,0.271833261,14,2,9,14,18
226420,0.842519927,0.054788252,0.111677668,-0.131075521,-0.125007605,15,3,8,2,7
227487,0.399183967,1.056669265,0.446728407,-0.239966409,-0.370141982,9,7,5,4,4
228889,-0.098395456,-0.250435089,0.164626552,0.308207573,0.152142271,14,1,3,10,13
230105,0.8414262,0.032053306,0.599105325,0.473696373,0.107887038,5,3,8,2,5
231225,-0.181033107,-0.126671788,0.305158447,0.238621824,-0.342124877,14,1,4,20,1
234844,-0.225736928,-0.138550884,0.486272368,-0.233822354,0.11745756,14,8,4,11,1
235923,0.948688754,-0.087101342,-0.315505399,-0.289732906,0.117898646,14,3,8,3,7
238245,-0.271491778,0.024711389,0.271091477,-0.110218741,-0.083106151,5,9,4,6,1
238297,-0.019126563,-0.427905665,-0.08711451,-0.264829525,0.207231663,14,10,10,16,3
239961,-0.043645613,-0.307995617,-0.294731959,-0.235610981,0.13717863,14,10,9,16,12
240009,-0.267454576,0.158957688,-0.028190231,-0.052273541,-0.193767115,2,9,1,8,9
241635,-0.231888273,-0.023590166,0.284324394,0.036554226,-0.236311799,14,1,4,6,1
241724,-0.01236239,-0.379968284,-0.276202766,-0.049865942,0.083986714,14,10,9,18,12
242578,0.762570688,0.072712466,0.559548118,-0.205249437,-0.041810502,14,3,8,2,5
